anio,dep_cod,departamento,total_autoridades_electas,n_autoridades_mujeres,n_autoridades_hombres,share_autoridades_mujeres,share_autoridades_hombres,ratio_autoridades_mujer_hombre,share_liderazgo_ejecutivo_mujeres,share_alcaldias_mujeres,share_gobernaciones_mujeres,share_regidurias_mujeres,share_consejerias_mujeres,densidad_liderazgo_femenino,brecha_liderazgo_vs_base_mujeres,indice_techo_politico_mujeres,lat,lon,share_autoridades_mujeres_nat,share_autoridades_hombres_nat,ratio_autoridades_mujer_hombre_nat,share_liderazgo_ejecutivo_mujeres_nat,share_alcaldias_mujeres_nat,share_gobernaciones_mujeres_nat,share_regidurias_mujeres_nat,share_consejerias_mujeres_nat,densidad_liderazgo_femenino_nat,brecha_liderazgo_vs_base_mujeres_nat,indice_techo_politico_mujeres_nat,share_autoridades_mujeres_anom_nat,share_autoridades_hombres_anom_nat,ratio_autoridades_mujer_hombre_anom_nat,share_liderazgo_ejecutivo_mujeres_anom_nat,share_alcaldias_mujeres_anom_nat,share_gobernaciones_mujeres_anom_nat,share_regidurias_mujeres_anom_nat,share_consejerias_mujeres_anom_nat,densidad_liderazgo_femenino_anom_nat,brecha_liderazgo_vs_base_mujeres_anom_nat,indice_techo_politico_mujeres_anom_nat
2016,19,Pasco,495,125,370,0.25252525252525254,0.7474747474747475,0.33783783783783783,0.0,0.0,,0.29055690072639223,0.25,0.0,-0.25252525252525254,0.0,-10.686,-76.262,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.0065166556569688505,-0.006516655656968795,0.01156276912155968,-0.028830752802989856,-0.028830752802989856,,0.005671547427374912,0.02007299270072993,-0.004144918636782315,-0.03534740845995871,-0.11719408658887734
2016,20,Piura,739,149,590,0.20162381596752368,0.7983761840324763,0.25254237288135595,0.0,0.0,,0.24217462932454695,0.125,0.0,-0.20162381596752368,0.0,-5.194,-80.632,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.04438478090076001,0.044384780900760035,-0.0737326958349222,-0.028830752802989856,-0.028830752802989856,,-0.04271072397447037,-0.10492700729927007,-0.004144918636782315,0.01555402809777015,-0.11719408658887734
2016,21,Puno,528,129,399,0.24431818181818182,0.7556818181818182,0.3233082706766917,0.03896103896103896,0.03896103896103896,,0.279445727482679,0.3333333333333333,0.005681818181818182,-0.20535714285714285,0.15946843853820597,-15.84,-70.028,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.0016904150501018678,0.0016904150501019233,-0.002966798039586438,0.010130286158049104,0.010130286158049104,,-0.005439625816338334,0.10340632603406325,0.0015368995450358667,0.011820701208150985,0.04227435194932863
2016,22,San Martín,197,47,150,0.23857868020304568,0.7614213197969543,0.31333333333333335,0.0,0.0,,0.2974683544303797,0.0,0.0,-0.23857868020304568,0.0,-6.49,-76.371,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.007429916665238012,0.007429916665237957,-0.012941735382944797,-0.028830752802989856,-0.028830752802989856,,0.012583001131362404,-0.22992700729927007,-0.004144918636782315,-0.021400836137751844,-0.11719408658887734
2016,23,Tacna,99,25,74,0.25252525252525254,0.7474747474747475,0.33783783783783783,0.0,0.0,,0.28,0.42857142857142855,0.0,-0.25252525252525254,0.0,-18.006,-70.247,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.0065166556569688505,-0.006516655656968795,0.01156276912155968,-0.028830752802989856,-0.028830752802989856,,-0.004885353299017292,0.19864442127215848,-0.004144918636782315,-0.03534740845995871,-0.11719408658887734
2016,24,Tumbes,87,24,63,0.27586206896551724,0.7241379310344828,0.38095238095238093,0.14285714285714285,0.14285714285714285,,0.2835820895522388,0.2857142857142857,0.011494252873563218,-0.1330049261083744,0.5178571428571428,-3.566,-80.451,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.029853472097233547,-0.029853472097233547,0.05467731223610278,0.11402639005415299,0.11402639005415299,,-0.0013032637467785269,0.05578727841501563,0.007349334236780903,0.08417291795691945,0.4006630562682655
2016,25,Ucayali,139,32,107,0.2302158273381295,0.7697841726618705,0.29906542056074764,0.0,0.0,,0.27522935779816515,0.2222222222222222,0.0,-0.2302158273381295,0.0,-8.379,-74.553,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.015792769530154183,0.015792769530154183,-0.027209648155530508,-0.028830752802989856,-0.028830752802989856,,-0.009655995500852166,-0.00770478507704786,-0.004144918636782315,-0.013037983272835674,-0.11719408658887734
2016,02,Áncash,1077,273,804,0.25348189415041783,0.7465181058495822,0.33955223880597013,0.024096385542168676,0.024096385542168676,,0.2988636363636364,0.125,0.003714020427112349,-0.22938550860824916,0.09506156494108302,-9.527,-77.528,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.007473297282134139,-0.007473297282134084,0.013277170089691981,-0.00473436726082118,-0.00473436726082118,,0.013978283064619068,-0.10492700729927007,-0.00043089820966996616,-0.012207664542955327,-0.02213252164779432
2017,01,Amazonas,545,136,409,0.24954128440366974,0.7504587155963303,0.33251833740831294,0.047619047619047616,0.047619047619047616,,0.28348214285714285,0.4444444444444444,0.007339449541284404,-0.20192223678462212,0.19082633053221287,-6.231,-77.869,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.0035326875353860476,-0.0035326875353860476,0.006243268692034787,0.01878829481605776,0.01878829481605776,,-0.0014032104418744695,0.21451743714517435,0.003194530904502089,0.015255607280671712,0.07363224394333553
2017,03,Apurímac,543,116,427,0.2136279926335175,0.7863720073664825,0.2716627634660422,0.047619047619047616,0.047619047619047616,,0.24887892376681614,0.1111111111111111,0.007366482504604052,-0.1660089450144699,0.22290640394088668,-13.637,-72.879,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.032380604234766186,0.032380604234766186,-0.05461230525023597,0.01878829481605776,0.01878829481605776,,-0.03600642953220118,-0.11881589618815896,0.0032215638678217366,0.051168899050823946,0.10571231735200934
2017,04,Arequipa,742,198,544,0.2668463611859838,0.7331536388140162,0.3639705882352941,0.03669724770642202,0.03669724770642202,,0.3073170731707317,0.2,0.005390835579514825,-0.2301491134795618,0.1375220090816421,-16.398,-71.536,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.020837764317700125,-0.020837764317700125,0.03769551951901595,0.007866494903432164,0.007866494903432164,,0.022431719871714384,-0.02992700729927006,0.0012459169427325098,-0.01297126941426796,0.02032792249276477
2017,05,Ayacucho,759,169,590,0.22266139657444006,0.7773386034255599,0.2864406779661017,0.0,0.0,,0.2640901771336554,0.2857142857142857,0.0,-0.22266139657444006,0.0,-13.163,-74.224,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.02334720029384363,0.02334720029384363,-0.039834390750176474,-0.028830752802989856,-0.028830752802989856,,-0.020795176165361917,0.05578727841501563,-0.004144918636782315,-0.005483552509146228,-0.11719408658887734
2017,06,Cajamarca,848,181,667,0.2134433962264151,0.7865566037735849,0.27136431784107945,0.015748031496062992,0.015748031496062992,,0.2539454806312769,0.125,0.0023584905660377358,-0.1976953647303521,0.07378083264453822,-7.161,-78.512,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.0325652006418686,0.03256520064186863,-0.0549107508751987,-0.013082721306926864,-0.013082721306926864,,-0.030939872667740398,-0.10492700729927007,-0.0017864280707445795,0.019482479334941738,-0.04341325394433912
2017,07,Callao,768,162,606,0.2109375,0.7890625,0.26732673267326734,0.008928571428571428,0.008928571428571428,,0.24367088607594936,0.29411764705882354,0.0013020833333333333,-0.20200892857142858,0.042328042328042326,-12.05,-77.118,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.03507109686828369,0.03507109686828369,-0.05894833604301081,-0.019902181374418428,-0.019902181374418428,,-0.04121446722306796,0.06419063975955347,-0.0028428353034489822,0.01516891549386526,-0.07486604426083501
2017,08,Cusco,641,133,508,0.20748829953198128,0.7925117004680188,0.2618110236220472,0.02,0.02,,0.24053030303030304,0.4444444444444444,0.0031201248049922,-0.1874882995319813,0.09639097744360903,-13.532,-71.967,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.03852029733630241,0.03852029733630247,-0.06446404509423093,-0.008830752802989856,-0.008830752802989856,,-0.04435505026871428,0.21451743714517435,-0.0010247938317901155,0.029689544533312545,-0.02080310914526831
2017,09,Huancavelica,569,127,442,0.22319859402460457,0.7768014059753954,0.2873303167420814,0.060240963855421686,0.060240963855421686,,0.24839400428265523,0.2857142857142857,0.008787346221441126,-0.16295763016918288,0.26989849160421214,-12.786,-74.973,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.022810002843679122,0.022810002843679067,-0.03894475197419672,0.03141021105243183,0.03141021105243183,,-0.036491349016362085,0.05578727841501563,0.00464242758465881,0.05422021389611095,0.1527044050153348
2017,10,Huánuco,313,96,217,0.30670926517571884,0.6932907348242812,0.4423963133640553,0.046511627906976744,0.046511627906976744,,0.35294117647058826,0.3333333333333333,0.006389776357827476,-0.2601976372687421,0.15164728682170542,-9.93,-76.242,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.060700668307435146,-0.060700668307435146,0.11612124464777718,0.017680875103986887,0.017680875103986887,,0.06805582317157094,0.10340632603406325,0.0022448577210451605,-0.04301979320344829,0.03445320023282808
2017,11,Ica,840,221,619,0.2630952380952381,0.736904761904762,0.3570274636510501,0.03225806451612903,0.03225806451612903,,0.30515759312320917,0.2727272727272727,0.004761904761904762,-0.23083717357910907,0.12260983797985694,-14.068,-75.729,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.017086641226954413,-0.017086641226954358,0.030752394934771943,0.003427311713139175,0.003427311713139175,,0.02027223982419185,0.04280026542800264,0.000616986125122447,-0.013659329513815238,0.005415751390979606
2017,12,Junín,611,152,459,0.24877250409165302,0.7512274959083469,0.3311546840958606,0.012048192771084338,0.012048192771084338,,0.29191321499013806,0.08333333333333333,0.0016366612111292963,-0.23672431132056868,0.048430564362714014,-12.066,-75.204,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.002763907223369333,-0.0027639072233693884,0.004879615379582425,-0.01678256003190552,-0.01678256003190552,,0.00702786169112074,-0.14659367396593675,-0.0025082574256530188,-0.01954646725527484,-0.06876352222616333
2017,13,La Libertad,288,71,217,0.2465277777777778,0.7534722222222222,0.3271889400921659,0.0,0.0,,0.2923728813559322,0.14285714285714285,0.0,-0.2465277777777778,0.0,-8.115,-79.029,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.0005191809094940991,-0.0005191809094940991,0.0009138713758877759,-0.028830752802989856,-0.028830752802989856,,0.007487528056914883,-0.08706986444212722,-0.004144918636782315,-0.029349933712483955,-0.11719408658887734
2017,14,Lambayeque,1381,422,959,0.3055756698044895,0.6944243301955105,0.44004171011470283,0.06432748538011696,0.06432748538011696,,0.3447069116360455,0.0,0.007965242577842143,-0.24124818442437257,0.21051245808043012,-6.772,-79.84,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.059567072936205834,-0.05956707293620578,0.11376664139842468,0.0354967325771271,0.0354967325771271,,0.05982155833702818,-0.22992700729927007,0.0038203239410598278,-0.024070340359078735,0.09331837149155278
2017,15,Lima,391,112,279,0.2864450127877238,0.7135549872122762,0.4014336917562724,0.07407407407407407,0.07407407407407407,,0.325,0.18181818181818182,0.010230179028132993,-0.2123709387136497,0.2585978835978836,-12.046,-77.043,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.04043641591944008,-0.04043641591944014,0.07515862303999427,0.045243321271084214,0.045243321271084214,,0.04011464670098269,-0.048108825481088247,0.006085260391350678,0.004806905351644131,0.14140379700900627
2017,16,Loreto,82,23,59,0.2804878048780488,0.7195121951219512,0.3898305084745763,0.0,0.0,,0.3220338983050847,0.3333333333333333,0.0,-0.2804878048780488,0.0,-3.749,-73.253,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.03447920800976512,-0.03447920800976512,0.06355543975829814,-0.028830752802989856,-0.028830752802989856,,0.0371485450060674,0.10340632603406325,-0.004144918636782315,-0.06330996081275497,-0.11719408658887734
2017,17,Madre de Dios,143,36,107,0.2517482517482518,0.7482517482517482,0.3364485981308411,0.05,0.05,,0.2909090909090909,0.3333333333333333,0.006993006993006993,-0.20174825174825178,0.1986111111111111,-12.593,-69.189,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.005739654879968081,-0.005739654879968081,0.010173529414562954,0.021169247197010146,0.021169247197010146,,0.006023737610073576,0.10340632603406325,0.0028480883562246777,0.015429592317042051,0.08141702452223376
2017,18,Moquegua,203,46,157,0.22660098522167488,0.7733990147783252,0.2929936305732484,0.034482758620689655,0.034482758620689655,,0.2608695652173913,0.3333333333333333,0.0049261083743842365,-0.1921182266009852,0.15217391304347827,-17.194,-70.934,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.019407611646608813,0.01940761164660887,-0.03328143814302975,0.005652005817699798,0.005652005817699798,,-0.02401578808162602,0.10340632603406325,0.0007811897376019212,0.025059617464308626,0.03497982645460093
2017,19,Pasco,495,125,370,0.25252525252525254,0.7474747474747475,0.33783783783783783,0.0,0.0,,0.29055690072639223,0.25,0.0,-0.25252525252525254,0.0,-10.686,-76.262,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.0065166556569688505,-0.006516655656968795,0.01156276912155968,-0.028830752802989856,-0.028830752802989856,,0.005671547427374912,0.02007299270072993,-0.004144918636782315,-0.03534740845995871,-0.11719408658887734
2017,20,Piura,739,149,590,0.20162381596752368,0.7983761840324763,0.25254237288135595,0.0,0.0,,0.24217462932454695,0.125,0.0,-0.20162381596752368,0.0,-5.194,-80.632,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.04438478090076001,0.044384780900760035,-0.0737326958349222,-0.028830752802989856,-0.028830752802989856,,-0.04271072397447037,-0.10492700729927007,-0.004144918636782315,0.01555402809777015,-0.11719408658887734
2017,21,Puno,528,129,399,0.24431818181818182,0.7556818181818182,0.3233082706766917,0.03896103896103896,0.03896103896103896,,0.279445727482679,0.3333333333333333,0.005681818181818182,-0.20535714285714285,0.15946843853820597,-15.84,-70.028,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.0016904150501018678,0.0016904150501019233,-0.002966798039586438,0.010130286158049104,0.010130286158049104,,-0.005439625816338334,0.10340632603406325,0.0015368995450358667,0.011820701208150985,0.04227435194932863
2017,22,San Martín,197,47,150,0.23857868020304568,0.7614213197969543,0.31333333333333335,0.0,0.0,,0.2974683544303797,0.0,0.0,-0.23857868020304568,0.0,-6.49,-76.371,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.007429916665238012,0.007429916665237957,-0.012941735382944797,-0.028830752802989856,-0.028830752802989856,,0.012583001131362404,-0.22992700729927007,-0.004144918636782315,-0.021400836137751844,-0.11719408658887734
2017,23,Tacna,99,25,74,0.25252525252525254,0.7474747474747475,0.33783783783783783,0.0,0.0,,0.28,0.42857142857142855,0.0,-0.25252525252525254,0.0,-18.006,-70.247,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.0065166556569688505,-0.006516655656968795,0.01156276912155968,-0.028830752802989856,-0.028830752802989856,,-0.004885353299017292,0.19864442127215848,-0.004144918636782315,-0.03534740845995871,-0.11719408658887734
2017,24,Tumbes,87,24,63,0.27586206896551724,0.7241379310344828,0.38095238095238093,0.14285714285714285,0.14285714285714285,,0.2835820895522388,0.2857142857142857,0.011494252873563218,-0.1330049261083744,0.5178571428571428,-3.566,-80.451,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.029853472097233547,-0.029853472097233547,0.05467731223610278,0.11402639005415299,0.11402639005415299,,-0.0013032637467785269,0.05578727841501563,0.007349334236780903,0.08417291795691945,0.4006630562682655
2017,25,Ucayali,139,32,107,0.2302158273381295,0.7697841726618705,0.29906542056074764,0.0,0.0,,0.27522935779816515,0.2222222222222222,0.0,-0.2302158273381295,0.0,-8.379,-74.553,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.015792769530154183,0.015792769530154183,-0.027209648155530508,-0.028830752802989856,-0.028830752802989856,,-0.009655995500852166,-0.00770478507704786,-0.004144918636782315,-0.013037983272835674,-0.11719408658887734
2017,02,Áncash,1077,273,804,0.25348189415041783,0.7465181058495822,0.33955223880597013,0.024096385542168676,0.024096385542168676,,0.2988636363636364,0.125,0.003714020427112349,-0.22938550860824916,0.09506156494108302,-9.527,-77.528,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.007473297282134139,-0.007473297282134084,0.013277170089691981,-0.00473436726082118,-0.00473436726082118,,0.013978283064619068,-0.10492700729927007,-0.00043089820966996616,-0.012207664542955327,-0.02213252164779432
2018,01,Amazonas,545,136,409,0.24954128440366974,0.7504587155963303,0.33251833740831294,0.047619047619047616,0.047619047619047616,,0.28348214285714285,0.4444444444444444,0.007339449541284404,-0.20192223678462212,0.19082633053221287,-6.231,-77.869,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.0035326875353860476,-0.0035326875353860476,0.006243268692034787,0.01878829481605776,0.01878829481605776,,-0.0014032104418744695,0.21451743714517435,0.003194530904502089,0.015255607280671712,0.07363224394333553
2018,03,Apurímac,543,116,427,0.2136279926335175,0.7863720073664825,0.2716627634660422,0.047619047619047616,0.047619047619047616,,0.24887892376681614,0.1111111111111111,0.007366482504604052,-0.1660089450144699,0.22290640394088668,-13.637,-72.879,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.032380604234766186,0.032380604234766186,-0.05461230525023597,0.01878829481605776,0.01878829481605776,,-0.03600642953220118,-0.11881589618815896,0.0032215638678217366,0.051168899050823946,0.10571231735200934
2018,04,Arequipa,742,198,544,0.2668463611859838,0.7331536388140162,0.3639705882352941,0.03669724770642202,0.03669724770642202,,0.3073170731707317,0.2,0.005390835579514825,-0.2301491134795618,0.1375220090816421,-16.398,-71.536,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.020837764317700125,-0.020837764317700125,0.03769551951901595,0.007866494903432164,0.007866494903432164,,0.022431719871714384,-0.02992700729927006,0.0012459169427325098,-0.01297126941426796,0.02032792249276477
2018,05,Ayacucho,759,169,590,0.22266139657444006,0.7773386034255599,0.2864406779661017,0.0,0.0,,0.2640901771336554,0.2857142857142857,0.0,-0.22266139657444006,0.0,-13.163,-74.224,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.02334720029384363,0.02334720029384363,-0.039834390750176474,-0.028830752802989856,-0.028830752802989856,,-0.020795176165361917,0.05578727841501563,-0.004144918636782315,-0.005483552509146228,-0.11719408658887734
2018,06,Cajamarca,848,181,667,0.2134433962264151,0.7865566037735849,0.27136431784107945,0.015748031496062992,0.015748031496062992,,0.2539454806312769,0.125,0.0023584905660377358,-0.1976953647303521,0.07378083264453822,-7.161,-78.512,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.0325652006418686,0.03256520064186863,-0.0549107508751987,-0.013082721306926864,-0.013082721306926864,,-0.030939872667740398,-0.10492700729927007,-0.0017864280707445795,0.019482479334941738,-0.04341325394433912
2018,07,Callao,768,162,606,0.2109375,0.7890625,0.26732673267326734,0.008928571428571428,0.008928571428571428,,0.24367088607594936,0.29411764705882354,0.0013020833333333333,-0.20200892857142858,0.042328042328042326,-12.05,-77.118,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.03507109686828369,0.03507109686828369,-0.05894833604301081,-0.019902181374418428,-0.019902181374418428,,-0.04121446722306796,0.06419063975955347,-0.0028428353034489822,0.01516891549386526,-0.07486604426083501
2018,08,Cusco,641,133,508,0.20748829953198128,0.7925117004680188,0.2618110236220472,0.02,0.02,,0.24053030303030304,0.4444444444444444,0.0031201248049922,-0.1874882995319813,0.09639097744360903,-13.532,-71.967,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.03852029733630241,0.03852029733630247,-0.06446404509423093,-0.008830752802989856,-0.008830752802989856,,-0.04435505026871428,0.21451743714517435,-0.0010247938317901155,0.029689544533312545,-0.02080310914526831
2018,09,Huancavelica,569,127,442,0.22319859402460457,0.7768014059753954,0.2873303167420814,0.060240963855421686,0.060240963855421686,,0.24839400428265523,0.2857142857142857,0.008787346221441126,-0.16295763016918288,0.26989849160421214,-12.786,-74.973,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,-0.022810002843679122,0.022810002843679067,-0.03894475197419672,0.03141021105243183,0.03141021105243183,,-0.036491349016362085,0.05578727841501563,0.00464242758465881,0.05422021389611095,0.1527044050153348
2018,10,Huánuco,313,96,217,0.30670926517571884,0.6932907348242812,0.4423963133640553,0.046511627906976744,0.046511627906976744,,0.35294117647058826,0.3333333333333333,0.006389776357827476,-0.2601976372687421,0.15164728682170542,-9.93,-76.242,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.060700668307435146,-0.060700668307435146,0.11612124464777718,0.017680875103986887,0.017680875103986887,,0.06805582317157094,0.10340632603406325,0.0022448577210451605,-0.04301979320344829,0.03445320023282808
2018,11,Ica,840,221,619,0.2630952380952381,0.736904761904762,0.3570274636510501,0.03225806451612903,0.03225806451612903,,0.30515759312320917,0.2727272727272727,0.004761904761904762,-0.23083717357910907,0.12260983797985694,-14.068,-75.729,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.017086641226954413,-0.017086641226954358,0.030752394934771943,0.003427311713139175,0.003427311713139175,,0.02027223982419185,0.04280026542800264,0.000616986125122447,-0.013659329513815238,0.005415751390979606
2018,12,Junín,611,152,459,0.24877250409165302,0.7512274959083469,0.3311546840958606,0.012048192771084338,0.012048192771084338,,0.29191321499013806,0.08333333333333333,0.0016366612111292963,-0.23672431132056868,0.048430564362714014,-12.066,-75.204,0.2460085968682837,0.7539914031317163,0.32627506871627815,0.028830752802989856,0.028830752802989856,,0.2848853532990173,0.22992700729927007,0.004144918636782315,-0.21717784406529383,0.11719408658887734,0.002763907223369333,-0.0027639072233693884,0.004879615379582425,-0.01678256003190552,-0.01678256003190552,,0.00702786169112074,-0.14659367396593675,-0.0025082574256530188,-0.01954646725527484,-0.06876352222616333
